Ticker,Security Type,Exchange,Country,Sector,Current Price,Shares Outstanding,Market Cap,Net Income,EPS,P/E Ratio (TTM),BVPS,P/B Ratio,Earnings Growth,Revenue Growth,Dividend Yield,Gross Margin,Profit Margin,Debt to Equity,Free Cash Flow,Current Ratio,Quick Ratio,ROE,ROA
200992.sz,EQUITY,SHZ,China,Consumer Defensive,2.43,266071320.0,646553344.0,34280464.0,0.14,17.357143,4.016,0.6050797,-0.227,0.113,,0.04499,0.0212,36.716,3410075.0,3.499,1.687,0.02984,0.01582
201872.sz,EQUITY,SHZ,China,Industrials,15.87,179895430.0,54965276672.0,4586814464.0,2.02,7.856436,25.652,0.6186652,0.011,0.024,5.09,0.43223998,0.27423,41.644,2591464960.0,0.793,0.77,0.06934,0.01456
300001.sz,EQUITY,SHZ,China,Industrials,29.16,1055537713.0,32257234944.0,1155664256.0,1.11,26.27027,7.659,3.8072855,0.335,0.011,0.51,0.26847,0.07085,65.551,1429103616.0,1.175,1.013,0.14187999,0.03864
300002.sz,EQUITY,SHZ,China,Technology,11.7,1967173866.0,23586414592.0,1058386752.0,0.54,21.666666,3.855,3.0350194,-0.537,-0.053,0.85,0.58583,0.17618999,1.256,239781824.0,5.992,3.806,0.14574,0.07358
300003.sz,EQUITY,SHZ,China,Healthcare,16.78,1843396367.0,31061229568.0,426334848.0,0.23,72.95652,8.698,1.9291792,1.766,0.12,1.77,0.59349996,0.06814,32.831,42027348.0,1.893,1.283,0.02339,0.01881
300004.sz,EQUITY,SHZ,China,Industrials,11.09,479993598.0,5323129344.0,65972656.0,0.14,79.21429,3.708,2.9908307,-0.668,-0.197,,0.26325,0.11125,0.008,10179358.0,3.812,2.566,0.03562,0.00979
300005.sz,EQUITY,SHZ,China,Consumer Cyclical,10.45,883702186.0,9915138048.0,37913964.0,0.04,261.25,2.342,4.461998,-0.204,-0.249,0.11,0.42773,0.02639,8.72,160335840.0,3.112,2.175,0.0040599997,0.01145
300006.sz,EQUITY,SHZ,China,Healthcare,5.38,1055911205.0,5712479744.0,-107304928.0,-0.1,,1.741,3.090178,,-0.089,,0.56624,-0.13916999,27.245,-53148452.0,2.042,1.784,-0.0553,-0.01632
300007.sz,EQUITY,SHZ,China,Technology,48.3,327445619.0,16323163136.0,81730072.0,0.25,193.2,8.875,5.4422536,-0.001,0.152,0.35,0.30792,0.03463,31.438,-451204000.0,1.599,0.869,0.02248,0.0021
300009.sz,EQUITY,SHZ,China,Healthcare,10.83,1672521258.0,18431182848.0,668711680.0,0.4,27.074999,2.493,4.3441634,0.084,0.077,4.62,0.75744003,0.25946,0.705,432099744.0,3.781,3.049,0.16008,0.08879
300010.sz,EQUITY,SHZ,China,Technology,6.65,2066612659.0,13970301952.0,118033040.0,0.06,110.833336,0.863,7.705678,,0.44,,0.65831,0.12093,0.159,-359447872.0,1.962,1.394,0.07151,-0.0027599998
300011.sz,EQUITY,SHZ,China,Industrials,8.54,558650387.0,4798806528.0,8206975.0,0.01,854.0,2.401,3.5568511,-0.101,0.087,,0.2542,0.00503,104.585,46560772.0,1.303,1.078,0.00622,0.0074400003
300012.sz,EQUITY,SHZ,China,Industrials,14.22,1682828214.0,24215898112.0,986613632.0,0.59,24.101696,4.518,3.1474104,0.109,0.085,1.05,0.48766997,0.15441,4.388,371898624.0,2.513,2.151,0.13430999,0.06508
300013.sz,EQUITY,SHZ,China,Industrials,4.61,558358894.0,2579618304.0,-46009844.0,-0.1,,0.351,13.1339035,,0.362,,0.123900004,-0.09106,97.041,-231507296.0,0.913,0.742,-1.40347,-0.07983
300014.sz,EQUITY,SHZ,China,Industrials,82.6,2045745431.0,178736775168.0,3702622976.0,1.69,48.875736,19.556,4.2237678,0.053,0.359,0.9,0.16329001,0.06216,76.73,-4542586880.0,1.051,0.867,0.09513,0.01627
300015.sz,EQUITY,SHZ,China,Healthcare,12.25,9325396670.0,114795634688.0,3219027456.0,0.35,35.0,2.427,5.0473833,-0.24,0.038,1.31,0.46896,0.14523,28.683,2359956224.0,1.505,1.299,0.15145999,0.080699995
300016.sz,EQUITY,SHZ,China,Healthcare,9.1,562873163.0,5122145792.0,33434272.0,0.07,130.0,3.928,2.3167007,1.766,0.128,0.55,0.43867,0.029679999,20.747,-171490400.0,2.221,1.525,0.00983,0.010930001
300017.sz,EQUITY,SHZ,China,Technology,10.7,2459449777.0,27644213248.0,861587520.0,0.34,31.470587,4.122,2.595827,0.815,-0.129,2.34,0.34357,0.17897,6.438,454095520.0,5.147,5.121,0.08443,0.02402
300018.sz,EQUITY,SHZ,China,Industrials,10.8,485335536.0,5416344576.0,123035320.0,0.25,43.2,2.853,3.785489,0.589,0.201,0.65,0.49205002,0.19877,0.136,130767936.0,3.448,2.62,0.0925,0.05246
300019.sz,EQUITY,SHZ,China,Basic Materials,23.91,393116700.0,9945851904.0,308200192.0,0.78,30.653847,6.803,3.5146258,0.309,-0.031,1.25,0.21455,0.083809994,11.565,273143136.0,2.068,1.508,0.11715999,0.04952
300020.sz,EQUITY,SHZ,China,Technology,3.91,794677974.0,3162818560.0,-1317859456.0,-1.65,,3.369,1.1605818,,-0.693,,-0.39742002,0.0,57.826,507866944.0,1.443,1.405,-0.39108002,-0.09544
300021.sz,EQUITY,SHZ,China,Utilities,4.94,1022367469.0,5050495488.0,62334680.0,0.07,70.57143,2.794,1.7680745,,0.185,1.21,0.17249,0.013660001,88.091,-381070560.0,1.224,1.109,0.0363,0.009190001
300022.sz,EQUITY,SHZ,China,Industrials,8.67,494240380.0,4487702528.0,-14048397.0,-0.03,,1.076,8.057621,,0.119,,0.09915,-0.00505,39.302,337408768.0,1.468,0.829,0.0058,0.00848
300024.sz,EQUITY,SHZ,China,Industrials,17.53,1565619950.0,28040255488.0,-253474736.0,-0.16,,2.744,6.3884845,,-0.274,,0.11775,-0.064559996,50.001,-110364616.0,1.331,0.633,-0.05197,-0.011510001
300025.sz,EQUITY,SHZ,China,Communication Services,6.43,508792922.0,3271538432.0,-77914368.0,-0.15,,1.06,6.066038,,-0.076,,0.08325,-0.12409,27.721,25025260.0,1.681,1.505,-0.13407,-0.03937
300026.sz,EQUITY,SHZ,China,Healthcare,3.95,3004154837.0,11866412032.0,-66126496.0,-0.02,,2.876,1.3734354,-0.907,-0.063,0.76,0.51655,-0.01204,7.393,701051328.0,4.265,3.053,-0.00873,0.00483
300027.sz,EQUITY,SHZ,China,Communication Services,2.64,2774505919.0,7324696064.0,-356037216.0,-0.12,,0.095,27.789474,,-0.316,,0.20087999,-1.26675,288.365,234146272.0,0.314,0.089,-0.66403,-0.03916
300029.sz,EQUITY,SHZ,China,Technology,7.14,200506500.0,1431616384.0,-36854920.0,-0.18,,-0.088,-81.13636,,0.884,,0.21508,-0.41077998,,5936121.0,0.915,0.604,,-0.06825
300030.sz,EQUITY,SHZ,China,Healthcare,8.36,309187315.0,2590989568.0,-51342096.0,-0.16,,2.04,4.098039,,-0.078,,0.37655997,-0.10085,30.139,83605696.0,1.255,0.894,-0.075,-0.01051
300031.sz,EQUITY,SHZ,China,Industrials,22.22,418746695.0,9451112448.0,181033872.0,0.43,51.674416,9.7,2.2907217,0.465,0.161,0.45,0.35996,0.05467,19.863,-81512304.0,1.598,1.292,0.04679,0.016339999
300032.sz,EQUITY,SHZ,China,Industrials,5.32,803169608.0,4272862464.0,-31219728.0,-0.04,,0.86,6.1860466,,0.015,,0.123339996,-0.01898,49.56,-357464.0,1.417,1.085,-0.04419,-0.00029
300033.sz,EQUITY,SHZ,China,Technology,331.5,537600000.0,182568960000.0,2378503168.0,4.41,75.17007,13.956,23.753223,1.493,0.567,0.94,0.90874,0.46519002,,2893552896.0,2.553,2.544,0.33303002,0.145
300034.sz,EQUITY,SHZ,China,Industrials,16.64,796961563.0,13508498432.0,138323328.0,0.17,97.88235,4.786,3.4768074,0.074,0.228,0.6,0.25035998,0.03645,17.918,-36532932.0,1.918,1.233,0.06713,0.02819
300035.sz,EQUITY,SHZ,China,Industrials,26.96,685426671.0,19253633024.0,521196384.0,0.76,35.473682,7.155,3.7679942,0.065,0.414,0.93,0.18540001,0.06856,73.587,-1382117888.0,1.428,0.758,0.12031,0.03813
300036.sz,EQUITY,SHZ,China,Technology,17.32,492766617.0,8618487808.0,-154780640.0,-0.32,,5.579,3.1044989,,0.17,0.69,0.49311,-0.10203,1.237,148843520.0,2.131,1.833,-0.061890002,-0.02168
300037.sz,EQUITY,SHZ,China,Basic Materials,61.35,747782523.0,48082415616.0,988622912.0,1.29,47.55814,13.786,4.4501667,-0.079,0.136,0.65,0.24165002,0.112390004,26.188,-1078815488.0,1.918,1.347,0.09726,0.039389998
300039.sz,EQUITY,SHZ,China,Healthcare,6.63,1046000000.0,6934980096.0,345551328.0,0.33,20.090908,4.345,1.5258919,-0.131,-0.266,1.51,0.81126,0.29506,0.092,171407488.0,12.393,11.065,0.08212,0.041550003
300040.sz,EQUITY,SHZ,China,Industrials,7.08,643410436.0,4555345920.0,-574883456.0,-0.98,,4.032,1.7559524,,0.128,0.84,0.24287,-0.39527,159.593,830201.0,2.079,1.601,-0.20292999,0.00467
300041.sz,EQUITY,SHZ,China,Basic Materials,12.3,559434222.0,7132786176.0,154669856.0,0.28,43.928574,5.501,2.2359571,1.823,0.1,1.22,0.21747999,0.036429998,60.001,-28504624.0,1.7,1.311,0.05211,0.020750001
300042.sz,EQUITY,SHZ,China,Technology,31.42,200400000.0,6629232128.0,-59513196.0,-0.3,,4.999,6.285257,,0.827,,0.05073,-0.05742,17.254,-178718800.0,4.358,2.9,-0.0638,-0.052789997
300043.sz,EQUITY,SHZ,China,Consumer Cyclical,6.07,1244198401.0,7701588480.0,41166064.0,0.04,151.75002,1.384,4.3858385,,0.413,0.16,0.54136,0.02005,89.206,-505839232.0,0.827,0.743,0.02421,0.03491
300044.sz,EQUITY,SHZ,China,Technology,5.06,763869228.0,3865178368.0,-543438336.0,-0.71,,0.094,53.82979,,-0.032,,-0.19875999,0.0,634.711,301554496.0,0.886,0.867,-1.61608,-0.11851
300045.sz,EQUITY,SHZ,China,Industrials,22.45,662675236.0,15393946624.0,-104781200.0,-0.16,,2.423,9.265373,-0.866,-0.027,,0.24555999,-0.15771,7.818,-53956116.0,1.959,1.138,-0.06251,-0.02641
300046.sz,EQUITY,SHZ,China,Technology,35.27,236531371.0,8512763904.0,63428752.0,0.27,130.62962,4.834,7.296235,-0.155,0.092,0.41,0.28205,0.17183,0.163,9000568.0,10.357,8.851,0.0529,0.02148
300047.sz,EQUITY,SHZ,China,Technology,15.0,637744672.0,9783003136.0,29569712.0,0.05,300.0,5.17,2.9013538,1.286,0.013,0.1,0.08039,0.0033399998,57.318,604837696.0,1.688,0.833,0.01097,0.01442
300048.sz,EQUITY,SHZ,China,Industrials,6.28,1127759857.0,7127442944.0,73480344.0,0.07,89.71429,1.627,3.859865,0.34,0.201,,0.09498,0.00937,4.216,291462112.0,1.359,1.118,0.05254,0.00962
300049.sz,EQUITY,SHZ,China,Healthcare,71.53,264975900.0,19329992704.0,123169384.0,0.47,152.19148,7.191,9.947156,1.332,0.149,,0.73277,0.083780006,3.858,-12429953.0,4.997,4.247,0.093,0.06958
300050.sz,EQUITY,SHZ,China,Communication Services,6.07,544846718.0,3307219712.0,-39476708.0,-0.08,,0.752,8.071809,,-0.169,,0.25445998,-0.15145001,1.536,28410636.0,3.123,2.954,-0.09251001,-0.03019
300051.sz,EQUITY,SHZ,China,Technology,7.09,372136690.0,2638449408.0,-134221760.0,-0.36,,0.435,16.298851,,-0.404,,-0.28324,-0.26944,199.268,-685525824.0,0.335,0.101,-0.53012,-0.06491
300052.sz,EQUITY,SHZ,China,Communication Services,12.84,261858710.0,3412018944.0,-43663232.0,-0.16,,1.444,8.891967,,-0.199,,0.29404,-0.22639999,64.651,7405589.0,0.63,0.234,-0.112220004,-0.024260001
300053.sz,EQUITY,SHZ,China,Industrials,14.2,696874323.0,10202240000.0,-305378880.0,-0.44,,2.442,5.814906,,0.084,,0.19038,-1.4461999,16.086,93018720.0,1.624,1.214,-0.16469,-0.05525
300054.sz,EQUITY,SHZ,China,Basic Materials,34.4,946816905.0,33062848512.0,663791488.0,0.69,49.855076,5.249,6.5536294,0.231,0.066,0.29,0.49632,0.18388,48.684,-394086720.0,3.227,2.499,0.15055001,0.06397
300055.sz,EQUITY,SHZ,China,Utilities,8.4,836749606.0,7271353856.0,55462636.0,0.07,119.99999,6.175,1.3603238,,-0.054,0.18,0.10182,0.02112,19.721,-1053724672.0,1.29,0.648,0.01382,-7e-05
300056.sz,EQUITY,SHZ,China,Industrials,9.28,385490443.0,3577351168.0,-144876944.0,-0.37,,0.383,24.229765,,0.218,,0.09206,-0.31816998,328.5,-2856340.0,0.691,0.455,-1.11409,-0.056500003
300057.sz,EQUITY,SHZ,China,Consumer Cyclical,6.6,897741579.0,5925094400.0,-243132496.0,-0.27,,5.774,1.1430551,,-0.203,0.15,0.0416,-0.04106,70.55,-545891136.0,1.284,0.96,-0.04596,-0.00522
300058.sz,EQUITY,SHZ,China,Communication Services,7.73,3590221227.0,29762932736.0,-218142560.0,-0.06,,2.21,3.4977374,,0.287,0.11,0.02459,-0.00328,26.522,744438400.0,1.156,1.122,-0.02807,-0.00055
300059.sz,EQUITY,SHZ,China,Financial Services,24.54,15804037675.0,397155500032.0,12665596928.0,0.8,30.675001,5.624,4.3634424,0.776,1.001,0.24,0.95792997,0.8036,145.362,,1.37,1.264,0.15276,0.03584
300061.sz,EQUITY,SHZ,China,Healthcare,11.07,658993677.0,7308239360.0,-222077664.0,-0.34,,0.795,13.924527,,-0.137,,0.34388,-0.47929,115.208,122070624.0,1.527,1.202,-0.33928,-0.014570001
300062.sz,EQUITY,SHZ,China,Industrials,11.61,557606117.0,6473807360.0,-68259296.0,-0.12,,2.234,5.196956,,1.085,0.4,0.18847999,-0.0618,66.311,76816280.0,1.836,1.684,-0.05743,-0.01442
300063.sz,EQUITY,SHZ,China,Basic Materials,8.32,758527150.0,6523333632.0,127664752.0,0.17,48.941174,2.293,3.6284342,1.454,0.049,,0.06663,0.018380001,38.955,63566696.0,2.151,1.673,0.08009,0.03432
300065.sz,EQUITY,SHZ,China,Technology,18.18,720494503.0,13098591232.0,37822208.0,0.05,363.6,2.436,7.463054,,-0.036,,0.2651,0.05327,2.462,-82218528.0,3.898,3.318,0.02242,0.00519
300066.sz,EQUITY,SHZ,China,Industrials,6.96,1040033262.0,7405037056.0,136151536.0,0.13,53.538464,2.514,2.7684965,2.699,-0.099,0.43,0.20947,0.11446,7.141,75818808.0,4.741,3.44,0.04691,-0.00063
300067.sz,EQUITY,SHZ,China,Basic Materials,4.76,1154374574.0,5598716928.0,-53962352.0,-0.05,,2.163,2.2006474,,-0.03,0.21,0.0939,-0.05387,33.677,-70752496.0,1.164,0.681,-0.01991,-0.00789
300068.sz,EQUITY,SHZ,China,Industrials,19.66,898367299.0,18353643520.0,-1964030720.0,-2.27,,4.326,4.544614,-0.797,-0.062,0.43,-0.07892,-0.32551,240.661,109174352.0,0.919,0.491,-0.44987,-0.05207
300069.sz,EQUITY,SHZ,China,Technology,20.96,117000000.0,2452320000.0,23224392.0,0.19,110.31579,2.413,8.686282,-0.903,-0.384,,0.32832,0.09272,62.235,-120305264.0,0.997,0.524,0.06667,0.02325
300070.sz,EQUITY,SHZ,China,Industrials,4.46,3624209363.0,16200215552.0,21894060.0,0.01,446.0,7.505,0.59427047,-0.068,0.109,0.09,0.27137,0.0026800002,99.806,-1568057600.0,0.921,0.775,0.00457,0.00468
300071.sz,EQUITY,SHZ,China,Communication Services,5.48,963884336.0,5619445760.0,-154316032.0,-0.16,,0.146,37.53425,,-0.214,,0.25336,-0.14915,32.407,134064768.0,1.202,1.144,-0.78397006,-0.07093
300072.sz,EQUITY,SHZ,China,Basic Materials,5.56,2349720302.0,14521271296.0,-263099168.0,-0.11,,2.568,2.165109,,0.638,,-0.04847,-0.10402001,13.776,491768480.0,1.539,0.637,-0.05424,-0.00937
300073.sz,EQUITY,SHZ,China,Industrials,66.08,544293668.0,37001084928.0,510343712.0,0.98,67.42857,26.757,2.4696343,0.006,0.495,0.3,0.11772,0.05391,2.99,-472498464.0,3.39,2.909,0.036530003,0.00754
300074.sz,EQUITY,SHZ,China,Technology,5.25,547366200.0,2895567360.0,-60975000.0,-0.11,,1.809,2.9021559,,-0.347,,0.36818,-0.114989996,14.031,69604744.0,2.439,1.997,-0.06387,-0.00442
300075.sz,EQUITY,SHZ,China,Technology,15.79,621130158.0,9900815360.0,-468406912.0,-0.76,,5.678,2.7809088,,0.254,0.29,0.01075,-0.87325996,0.076,-120990392.0,5.272,5.04,-0.12545,-0.050619997
300076.sz,EQUITY,SHZ,China,Industrials,6.71,424000000.0,2845040128.0,-63478960.0,-0.14,,2.121,3.163602,,2.451,,0.05943,-0.52536,0.191,1078894.0,6.554,5.796,-0.06987,-0.03449
300077.sz,EQUITY,SHZ,China,Technology,21.3,583126700.0,12863774720.0,-159729200.0,-0.27,,1.649,12.916919,,0.066,,0.15812999,-0.12241,138.406,146393648.0,0.979,0.512,-0.15607001,-0.025090002
300078.sz,EQUITY,SHZ,China,Industrials,3.59,1117872230.0,4046697472.0,-222631920.0,-0.22,,0.517,6.943907,,-0.649,,0.059970003,-0.30497,0.404,61064096.0,4.89,4.419,-0.37594002,-0.07843
300079.sz,EQUITY,SHZ,China,Technology,5.55,1426028062.0,7971497472.0,26705416.0,0.02,277.50003,2.958,1.8762678,-0.656,0.245,0.18,0.44412997,0.035099998,1.422,149560960.0,6.826,6.247,0.00637,-0.00884
300080.sz,EQUITY,SHZ,China,Technology,6.02,1873380436.0,11277750272.0,-524655584.0,-0.29,,2.576,2.3369565,,0.202,,-0.00806,-0.13939999,66.528,80434096.0,1.124,0.684,-0.11598,-0.018760001
300081.sz,EQUITY,SHZ,China,Technology,5.77,604795417.0,3489669376.0,-354758848.0,-0.59,,1.757,3.2840068,,-0.249,,0.045229997,-0.95734,7.139,-61816656.0,1.321,0.424,-0.3725,-0.068959996
300082.sz,EQUITY,SHZ,China,Basic Materials,12.31,680098200.0,9262938112.0,-32281804.0,-0.04,,4.025,3.0583851,,-0.049,,0.05199,-0.00728,59.8,292809568.0,0.95,0.638,-0.0032600001,0.00342
300083.sz,EQUITY,SHZ,China,Industrials,9.19,1664862589.0,15599762432.0,383591840.0,0.23,39.95652,3.293,2.7907681,1.459,0.14,,0.24836001,0.0744,33.008,-189930784.0,1.367,0.736,0.07379,0.03694
300084.sz,EQUITY,SHZ,China,Energy,9.51,510247899.0,4852457472.0,-234723920.0,-0.55,,2.456,3.8721497,,-0.208,,0.25367,-0.38816002,23.121,114427136.0,2.331,1.552,-0.20353001,-0.03791
300085.sz,EQUITY,SHZ,China,Technology,41.6,706640535.0,29883828224.0,-125515408.0,-0.18,,0.709,58.674187,,-0.147,,0.29860002,-0.16462,44.436,59060592.0,1.373,0.919,-0.24191,-0.04809
300086.sz,EQUITY,SHZ,China,Healthcare,10.62,455124411.0,4833421312.0,-190089216.0,-0.42,,2.306,4.605377,,-0.346,,0.52171004,-0.4366,45.294,24738704.0,0.673,0.208,-0.168,-0.03917
300087.sz,EQUITY,SHZ,China,Consumer Defensive,9.27,947331751.0,8781765632.0,18727038.0,0.02,463.50003,1.839,5.0407834,,-0.228,0.54,0.21613,0.00408,101.475,-282456800.0,1.31,0.465,0.0141900005,0.0039500003
300088.sz,EQUITY,SHZ,China,Technology,6.13,2497733579.0,15336084480.0,349344224.0,0.15,40.866665,3.499,1.7519292,-0.367,-0.047,0.96,0.10564999,0.0307,38.649,655926144.0,1.143,0.892,0.036679998,0.01396
300091.sz,EQUITY,SHZ,China,Industrials,3.4,1489164214.0,5063158272.0,-1442366208.0,-0.97,,0.278,12.230216,,-0.463,,-0.08445,-1.59726,768.589,-75371552.0,0.757,0.579,-1.48143,-0.058080003
300092.sz,EQUITY,SHZ,China,Industrials,18.05,273923271.0,4944314880.0,81366384.0,0.3,60.16666,5.929,3.0443583,-0.935,-0.215,1.32,0.24252,0.0798,,-62274632.0,2.873,1.997,0.05039,0.01722
